Open,High,Low,Close,Volume,Dividends,Stock Splits,SYMBOL,date
3898.899902,3898.899902,3762.899902,3762.899902,1236805000,0,0,^FTSE,03/30/2009
3762.899902,3930.600098,3762.899902,3926.100098,1504770600,0,0,^FTSE,03/31/2009
3926.100098,3972.699951,3838.199951,3955.600098,1290451600,0,0,^FTSE,04/01/2009
3955.600098,4137.899902,3955.600098,4125,1638677500,0,0,^FTSE,04/02/2009
4125,4132.899902,4015.600098,4029.699951,1372120500,0,0,^FTSE,04/03/2009
4029.699951,4097.200195,3959.600098,3993.5,1210070400,0,0,^FTSE,04/06/2009
3993.5,4039.5,3909.899902,3930.5,1084360400,0,0,^FTSE,04/07/2009
3930.5,3940.399902,3876.100098,3925.5,1093133700,0,0,^FTSE,04/08/2009
3925.5,3986.300049,3912,3983.699951,1119752000,0,0,^FTSE,04/09/2009
3983.699951,4039.699951,3939.600098,3989,1385019700,0,0,^FTSE,04/14/2009
3989,4023.399902,3941.600098,3968.399902,1214774200,0,0,^FTSE,04/15/2009
3968.399902,4053,3963.600098,4053,1235529000,0,0,^FTSE,04/16/2009
4053,4114.299805,4043.199951,4092.800049,1554328000,0,0,^FTSE,04/17/2009
4092.800049,4112.799805,3962.899902,3990.899902,1222655500,0,0,^FTSE,04/20/2009
3990.899902,4019.199951,3897.300049,3987.5,1470716700,0,0,^FTSE,04/21/2009
3987.5,4036,3948.199951,4030.699951,1289423600,0,0,^FTSE,04/22/2009
4030.699951,4082.300049,3999.100098,4018.199951,1098268000,0,0,^FTSE,04/23/2009
4018.199951,4156,4018.199951,4156,1272567300,0,0,^FTSE,04/24/2009
4156,4179.200195,4088.699951,4167,975338500,0,0,^FTSE,04/27/2009
4167,4167,4058.699951,4096.399902,976964600,0,0,^FTSE,04/28/2009
4096.399902,4193.299805,4089.5,4189.600098,1154592800,0,0,^FTSE,04/29/2009
4189.600098,4293.600098,4189.600098,4243.700195,1479187400,0,0,^FTSE,04/30/2009
4243.700195,4251.600098,4210.799805,4243.200195,600337900,0,0,^FTSE,05/01/2009
4243.200195,4375.399902,4243.200195,4336.899902,1521395300,0,0,^FTSE,05/05/2009
4336.899902,4437.600098,4317.100098,4396.5,1450005700,0,0,^FTSE,05/06/2009
4396.5,4520.799805,4380.299805,4398.700195,2082793400,0,0,^FTSE,05/07/2009
4398.700195,4487.5,4398.700195,4462.100098,1374720300,0,0,^FTSE,05/08/2009
4462.100098,4470.100098,4401.5,4435.5,1174313500,0,0,^FTSE,05/11/2009
4435.5,4457.5,4397.399902,4425.5,1233368000,0,0,^FTSE,05/12/2009
4425.5,4448,4328.200195,4331.399902,1484087100,0,0,^FTSE,05/13/2009
4331.399902,4371.299805,4295.200195,4362.600098,1162939200,0,0,^FTSE,05/14/2009
4362.600098,4400.700195,4317.200195,4348.100098,1035803800,0,0,^FTSE,05/15/2009
4348.100098,4446.5,4307.700195,4446.5,959145100,0,0,^FTSE,05/18/2009
4446.5,4512.700195,4445.5,4482.299805,1385942800,0,0,^FTSE,05/19/2009
4482.299805,4504.200195,4445.100098,4468.399902,1326948700,0,0,^FTSE,05/20/2009
4468.399902,4468.399902,4325.799805,4345.5,1220946400,0,0,^FTSE,05/21/2009
4345.5,4393.100098,4335,4365.299805,995791300,0,0,^FTSE,05/22/2009
4365.299805,4423.600098,4295,4411.700195,981618600,0,0,^FTSE,05/26/2009
4411.700195,4439.799805,4390.200195,4416.200195,921207800,0,0,^FTSE,05/27/2009
4416.200195,4416.200195,4341.100098,4387.5,899986300,0,0,^FTSE,05/28/2009
4387.5,4469.399902,4387.5,4417.899902,1114677900,0,0,^FTSE,05/29/2009
4417.899902,4517.600098,4417.899902,4506.200195,945032300,0,0,^FTSE,06/01/2009
4506.200195,4506.200195,4435.899902,4477,1387225400,0,0,^FTSE,06/02/2009
4477,4477.200195,4359.299805,4383.399902,1223091600,0,0,^FTSE,06/03/2009
4383.399902,4436.299805,4359.700195,4386.899902,1011577800,0,0,^FTSE,06/04/2009
4386.899902,4495.899902,4386.899902,4438.600098,1214146300,0,0,^FTSE,06/05/2009
4438.600098,4438.600098,4370.600098,4405.200195,1217751600,0,0,^FTSE,06/08/2009
4405.200195,4445.5,4387.299805,4404.799805,984357200,0,0,^FTSE,06/09/2009
4404.799805,4505.899902,4404.799805,4436.799805,1183525400,0,0,^FTSE,06/10/2009
4436.799805,4478.399902,4409.200195,4461.899902,1081565400,0,0,^FTSE,06/11/2009
4461.899902,4472,4427.200195,4442,988502000,0,0,^FTSE,06/12/2009
4442,4442,4319.799805,4326,975059400,0,0,^FTSE,06/15/2009
4326,4372.899902,4321.600098,4328.600098,1170139200,0,0,^FTSE,06/16/2009
4328.600098,4328.700195,4254.600098,4278.5,1167328700,0,0,^FTSE,06/17/2009
4278.5,4305.399902,4239.700195,4280.899902,1222104700,0,0,^FTSE,06/18/2009
4280.899902,4370.299805,4279.899902,4345.899902,1830416700,0,0,^FTSE,06/19/2009
4345.899902,4345.899902,4234.100098,4234.100098,1126564100,0,0,^FTSE,06/22/2009
4234.100098,4264,4214.899902,4230,1057649000,0,0,^FTSE,06/23/2009
4230,4293,4218.399902,4280,1121205000,0,0,^FTSE,06/24/2009
4280,4290.399902,4213.399902,4252.600098,1082815700,0,0,^FTSE,06/25/2009
4252.600098,4307.200195,4216.5,4241,1021123100,0,0,^FTSE,06/26/2009
4241,4303.600098,4235.200195,4294,1086737200,0,0,^FTSE,06/29/2009
4294,4311.200195,4230.600098,4249.200195,1281583500,0,0,^FTSE,06/30/2009
4249.200195,4353,4249.200195,4340.700195,1191886800,0,0,^FTSE,07/01/2009
4340.700195,4340.700195,4230.799805,4234.299805,1271763500,0,0,^FTSE,07/02/2009
4234.299805,4264.799805,4221.200195,4236.299805,905300700,0,0,^FTSE,07/03/2009
4236.299805,4236.299805,4172.299805,4194.899902,874675400,0,0,^FTSE,07/06/2009
4194.899902,4242.100098,4184.399902,4187,847664200,0,0,^FTSE,07/07/2009
4187,4197.600098,4130.600098,4140.200195,1051898200,0,0,^FTSE,07/08/2009
4140.200195,4186.399902,4140.200195,4158.700195,900471600,0,0,^FTSE,07/09/2009
4158.700195,4160.5,4123.5,4127.200195,814402200,0,0,^FTSE,07/10/2009
4127.200195,4209.299805,4096.100098,4202.100098,833668500,0,0,^FTSE,07/13/2009
4202.100098,4256.399902,4198.700195,4237.700195,867775400,0,0,^FTSE,07/14/2009
4237.700195,4346.5,4237.700195,4346.5,916566200,0,0,^FTSE,07/15/2009
4346.5,4385.200195,4329.399902,4361.799805,924481400,0,0,^FTSE,07/16/2009
4361.799805,4411.899902,4361.799805,4388.799805,1076386600,0,0,^FTSE,07/17/2009
4388.799805,4464.799805,4388.799805,4443.600098,953645400,0,0,^FTSE,07/20/2009
4443.600098,4502.100098,4437.799805,4481.200195,1080316400,0,0,^FTSE,07/21/2009
4481.200195,4498,4449.200195,4493.700195,928783400,0,0,^FTSE,07/22/2009
4493.700195,4566.799805,4472.100098,4559.799805,1104970700,0,0,^FTSE,07/23/2009
4559.799805,4603.200195,4536.5,4576.600098,1145016600,0,0,^FTSE,07/24/2009
4576.600098,4615.100098,4553.100098,4586.100098,874599400,0,0,^FTSE,07/27/2009
4586.100098,4616.399902,4520.299805,4528.799805,966741400,0,0,^FTSE,07/28/2009
4528.799805,4581.799805,4512.100098,4547.5,895089400,0,0,^FTSE,07/29/2009
4547.5,4646.899902,4547.5,4631.600098,1158922100,0,0,^FTSE,07/30/2009
4631.600098,4645.5,4599.700195,4608.399902,1120900900,0,0,^FTSE,07/31/2009
4608.399902,4710.200195,4595.600098,4682.5,1178151400,0,0,^FTSE,08/03/2009
4682.5,4682.5,4627.700195,4671.399902,958905100,0,0,^FTSE,08/04/2009
4671.399902,4696.600098,4630.600098,4647.100098,1392568600,0,0,^FTSE,08/05/2009
4647.100098,4729.600098,4647.100098,4690.5,1312467700,0,0,^FTSE,08/06/2009
4690.5,4743.600098,4632.200195,4731.600098,1528840500,0,0,^FTSE,08/07/2009
4731.600098,4731.600098,4688.799805,4722.200195,892251700,0,0,^FTSE,08/10/2009
4722.200195,4744.100098,4657.799805,4671.299805,1051822100,0,0,^FTSE,08/11/2009
4671.299805,4722.600098,4631.700195,4716.799805,1010701400,0,0,^FTSE,08/12/2009
4716.799805,4790,4716.799805,4755.5,1013328800,0,0,^FTSE,08/13/2009
4755.5,4790.200195,4699.5,4714,871182600,0,0,^FTSE,08/14/2009
4714,4714,4610.299805,4645,800042900,0,0,^FTSE,08/17/2009
4645,4688.200195,4645,4685.799805,732863000,0,0,^FTSE,08/18/2009
4685.799805,4698.5,4625.399902,4689.700195,773947300,0,0,^FTSE,08/19/2009
4689.700195,4766.899902,4689.700195,4756.600098,943369300,0,0,^FTSE,08/20/2009
4756.600098,4858.5,4735.799805,4850.899902,1320141100,0,0,^FTSE,08/21/2009
4850.899902,4911.399902,4850.899902,4896.200195,900326900,0,0,^FTSE,08/24/2009
4896.200195,4923.299805,4858.899902,4916.799805,1044396100,0,0,^FTSE,08/25/2009
4916.799805,4927.100098,4872.399902,4890.600098,907787400,0,0,^FTSE,08/26/2009
4890.600098,4906.200195,4855.299805,4869.399902,912983500,0,0,^FTSE,08/27/2009
4869.399902,4944.200195,4869.399902,4908.899902,1070450000,0,0,^FTSE,08/28/2009
4908.899902,4921.200195,4819.700195,4819.700195,1150970500,0,0,^FTSE,09/01/2009
4819.700195,4821.899902,4776.5,4817.600098,1274571700,0,0,^FTSE,09/02/2009
4817.600098,4841.5,4788.899902,4796.799805,965052400,0,0,^FTSE,09/03/2009
4796.799805,4873.799805,4796.799805,4851.700195,938072800,0,0,^FTSE,09/04/2009
4851.700195,4941.700195,4851.700195,4933.200195,762580200,0,0,^FTSE,09/07/2009
4933.200195,4972,4926.100098,4947.299805,1104404400,0,0,^FTSE,09/08/2009
4947.299805,5004.299805,4928.399902,5004.299805,913778900,0,0,^FTSE,09/09/2009
5004.299805,5035.299805,4956.600098,4987.700195,1108534200,0,0,^FTSE,09/10/2009
4987.700195,5038.799805,4987.700195,5011.5,1012630100,0,0,^FTSE,09/11/2009
5011.5,5020.899902,4953.700195,5018.899902,707999300,0,0,^FTSE,09/14/2009
5018.899902,5062.700195,4996.5,5042.100098,880588100,0,0,^FTSE,09/15/2009
5042.100098,5131.299805,5042.100098,5124.100098,1133393000,0,0,^FTSE,09/16/2009
5124.100098,5173.100098,5124.100098,5164,1020059900,0,0,^FTSE,09/17/2009
5164,5183.899902,5147.100098,5172.899902,1596938600,0,0,^FTSE,09/18/2009
5172.899902,5182.200195,5107.700195,5134.399902,957357100,0,0,^FTSE,09/21/2009
5134.399902,5189.899902,5134.399902,5142.600098,796945500,0,0,^FTSE,09/22/2009
5142.600098,5175.100098,5126.600098,5139.399902,1012734000,0,0,^FTSE,09/23/2009
5139.399902,5165.399902,5073.399902,5079.299805,1161742300,0,0,^FTSE,09/24/2009
5079.299805,5121.899902,5079,5082.200195,972278200,0,0,^FTSE,09/25/2009
5082.200195,5170.799805,5050.799805,5165.700195,925739600,0,0,^FTSE,09/28/2009
5165.700195,5184.100098,5136.5,5159.700195,906053800,0,0,^FTSE,09/29/2009
5159.700195,5190,5092.799805,5133.899902,1216010800,0,0,^FTSE,09/30/2009
5133.899902,5164.399902,5044,5047.799805,1109157300,0,0,^FTSE,10/01/2009
5047.799805,5047.799805,4955,4988.700195,1337511400,0,0,^FTSE,10/02/2009
4988.700195,5024.299805,4976.899902,5024.299805,934716900,0,0,^FTSE,10/05/2009
5024.299805,5149.899902,5024.299805,5138,1041875400,0,0,^FTSE,10/06/2009
5138,5156.200195,5104.5,5108.899902,926710300,0,0,^FTSE,10/07/2009
5108.899902,5172.799805,5108.899902,5154.600098,1182270200,0,0,^FTSE,10/08/2009
5154.600098,5171.5,5130.399902,5161.899902,930745000,0,0,^FTSE,10/09/2009
5161.899902,5231.200195,5161.899902,5210.200195,779456100,0,0,^FTSE,10/12/2009
5210.200195,5221.700195,5154.200195,5154.200195,1120979200,0,0,^FTSE,10/13/2009
5154.200195,5261.299805,5154.200195,5256.100098,1217384100,0,0,^FTSE,10/14/2009
5256.100098,5267.899902,5218.899902,5223,1109682700,0,0,^FTSE,10/15/2009
5223,5272.899902,5176.399902,5190.200195,1178422600,0,0,^FTSE,10/16/2009
5190.200195,5281.5,5190.200195,5281.5,827031100,0,0,^FTSE,10/19/2009
5281.5,5298.5,5243.399902,5243.399902,1072976900,0,0,^FTSE,10/20/2009
5243.399902,5268,5174.5,5257.899902,1133964200,0,0,^FTSE,10/21/2009
5257.899902,5257.899902,5166.5,5207.399902,1018440500,0,0,^FTSE,10/22/2009
5207.399902,5299.600098,5207.399902,5242.600098,983285500,0,0,^FTSE,10/23/2009
5242.600098,5281.100098,5166.399902,5191.700195,934834000,0,0,^FTSE,10/26/2009
5191.700195,5230.600098,5181.899902,5201,1445543900,0,0,^FTSE,10/27/2009
5201,5201,5074.100098,5080.399902,1417096300,0,0,^FTSE,10/28/2009
5080.399902,5145.600098,5042.700195,5137.700195,1347176900,0,0,^FTSE,10/29/2009
5137.700195,5169.899902,5024.399902,5044.600098,1400463200,0,0,^FTSE,10/30/2009
5044.600098,5115.700195,5022.5,5104.5,1039674900,0,0,^FTSE,11/02/2009
5104.5,5104.5,4985.100098,5037.200195,1355407200,0,0,^FTSE,11/03/2009
5037.200195,5120.799805,5037.200195,5107.899902,959549700,0,0,^FTSE,11/04/2009
5107.100098,5154.600098,5036.899902,5125.600098,1004107700,0,0,^FTSE,11/05/2009
5125.600098,5159,5077.899902,5142.700195,1026864200,0,0,^FTSE,11/06/2009
5142.700195,5240,5142.700195,5235.200195,866590200,0,0,^FTSE,11/09/2009
5235.200195,5264.299805,5221.5,5230.600098,1093802700,0,0,^FTSE,11/10/2009
5230.600098,5301.100098,5230.600098,5266.799805,1048756700,0,0,^FTSE,11/11/2009
5266.799805,5304.899902,5254.100098,5276.5,1021883100,0,0,^FTSE,11/12/2009
5276.5,5297.399902,5251.299805,5296.399902,825549600,0,0,^FTSE,11/13/2009
5296.399902,5397,5296.399902,5382.700195,786345500,0,0,^FTSE,11/16/2009
5382.700195,5382.700195,5337,5345.899902,861148200,0,0,^FTSE,11/17/2009
5345.899902,5372.100098,5331.600098,5342.100098,1023292500,0,0,^FTSE,11/18/2009
5342.100098,5343.799805,5254.200195,5267.700195,969706000,0,0,^FTSE,11/19/2009
5267.700195,5309.399902,5224,5251.399902,1164314900,0,0,^FTSE,11/20/2009
5251.399902,5379.5,5251.399902,5355.5,721784600,0,0,^FTSE,11/23/2009
5355.5,5374.899902,5309.100098,5324,1133815900,0,0,^FTSE,11/24/2009
5324,5372.200195,5324,5364.799805,1022719500,0,0,^FTSE,11/25/2009
5364.799805,5364.799805,5189.399902,5194.100098,1110331200,0,0,^FTSE,11/26/2009
5194.100098,5271,5103.799805,5245.700195,1511711600,0,0,^FTSE,11/27/2009
5245.700195,5270.399902,5190.700195,5190.700195,1274511100,0,0,^FTSE,11/30/2009
5190.700195,5312.200195,5190.700195,5312.200195,1351286000,0,0,^FTSE,12/01/2009
5312.200195,5348.5,5283,5327.399902,1535114100,0,0,^FTSE,12/02/2009
5327.399902,5372.399902,5311.899902,5313,1471991200,0,0,^FTSE,12/03/2009
5313,5373.899902,5272.799805,5322.399902,1344174000,0,0,^FTSE,12/04/2009
5322.399902,5328.799805,5251,5310.700195,1072522900,0,0,^FTSE,12/07/2009
5310.700195,5323.399902,5206.399902,5223.100098,1303308500,0,0,^FTSE,12/08/2009
5223.100098,5245.899902,5175.700195,5203.899902,1211440700,0,0,^FTSE,12/09/2009
5203.899902,5254.5,5194.5,5244.399902,1108489400,0,0,^FTSE,12/10/2009
5244.399902,5312,5244.399902,5261.600098,972486700,0,0,^FTSE,12/11/2009
5261.600098,5331,5261.600098,5315.299805,1090034400,0,0,^FTSE,12/14/2009
5315.299805,5328.100098,5250.799805,5285.799805,822309600,0,0,^FTSE,12/15/2009
5285.799805,5335.299805,5283.899902,5320.299805,890712700,0,0,^FTSE,12/16/2009
5320.299805,5320.299805,5217.600098,5217.600098,1163068400,0,0,^FTSE,12/17/2009
5217.600098,5287.600098,5196.799805,5196.799805,2130863400,0,0,^FTSE,12/18/2009
5196.799805,5320,5196.799805,5294,791039900,0,0,^FTSE,12/21/2009
5294,5361.899902,5294,5328.700195,555721800,0,0,^FTSE,12/22/2009
5328.700195,5386.600098,5328.700195,5372.399902,482896200,0,0,^FTSE,12/23/2009
5402.399902,5445.200195,5402.399902,5437.600098,387897900,0,0,^FTSE,12/29/2009
5437.600098,5442.799805,5390.600098,5397.899902,345719700,0,0,^FTSE,12/30/2009
